SMILES,Name,ID,Source,HeavyAtomCount,MolWt,MolLogP,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumRotatableBonds,NumAromaticRings,TPSA
O=C(O)CCCCCCCC[C@H]1O[C@]2(O)CC[C@H](O)[C@]2(O)[C@@H]1O,NPA000668,NPA000668,NPAtlas,23,332.393,0.526,5,7,6,5,9,0,127.450
CO[C@]12O[C@]3(C)C(=O)C(Cl)=C4C=C(/C=C/[C@@H](C)[C@@H](C)O)OC=C4[C@@H]3[C@H]1C(=O)O[C@H](C)[C@H]2C,NPA000669,NPA000669,NPAtlas,32,464.942,3.379,1,7,7,1,4,0,91.290
COC(=O)CC/C(C)=C/Cc1c(O)cc2c(c1O)CN(CCO)C2=O,NPA000670,NPA000670,NPAtlas,25,349.383,1.488,3,7,6,3,7,1,107.300
C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,NPA000673,NPA000673,NPAtlas,15,204.357,4.747,0,0,0,0,3,0,0.0
CC(C)[C@@H](C)/C=C/[C@@H](C)C1CC[C@H]2C3=C(O)C=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,NPA000674,NPA000674,NPAtlas,30,412.658,7.217,2,2,2,2,4,0,40.460
CCCCCCCC(O)[C@H]1C(=O)O[C@@]2(C)C(=O)C3=C(C[C@H]12)C[C@]1(C=CC(=O)O1)OC3,NPA000675,NPA000675,NPAtlas,30,418.486,2.755,1,7,7,1,7,0,99.130
COc1cc(C(=O)O)cc(C)c1C(=O)CCCOC(C)=O,NPA000676,NPA000676,NPAtlas,21,294.303,2.228,1,6,5,1,7,1,89.900
Cc1cc(=O)[nH]c2c1C(=O)c1c(C)cc(=O)n(C)c1C2=O,NPA000677,NPA000677,NPAtlas,21,284.271,0.466,1,6,5,1,0,2,89.000
CC(O)C(O)CC1OCc2c(O)cccc21,NPA000679,NPA000679,NPAtlas,16,224.256,1.095,3,4,4,3,3,1,69.920
C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,NPA000680,NPA000680,NPAtlas,17,234.255,-0.062,3,5,3,3,2,1,78.430
C[C@]12C[C@H]1[C@H]1C=C(C(=O)O)[C@@H]3COC(=O)[C@]4(CO4)[C@]13C2,NPA000681,NPA000681,NPAtlas,20,276.288,0.986,1,5,4,1,1,0,76.130
CC(=O)OCC12CC3CC([C@@H]1C)C3(CC(=O)/C=C(C)C(N)=O)CO2,NPA000683,NPA000683,NPAtlas,24,335.400,1.372,2,6,5,1,6,0,95.690
Cc1cc(O)c2c(c1)C(=O)c1c(Cl)c(O)cc(O)c1C2=O,NPA000687,NPA000687,NPAtlas,21,304.685,2.541,3,5,5,3,0,2,94.830
C=C[C@]1(C)C=C2C(=O)C[C@H]3[C@@](C)(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)C(=O)CC[C@]3(C)C2CC1,NPA000688,NPA000688,NPAtlas,34,478.582,1.296,4,8,8,4,5,0,133.520
COC(=O)c1ccc2c(=O)c3c(OC)cc(CCO)cc3oc2c1O,NPA000690,NPA000690,NPAtlas,25,344.319,1.982,2,7,7,2,4,3,106.200
CCCc1cc(=O)c2c(CC(=O)O)cccc2o1,NPA000692,NPA000692,NPAtlas,18,246.262,2.373,1,4,3,1,4,2,67.510
COC(=O)Cc1cc(O)cc(O)c1C(=O)CCCCCC(C)O,NPA000693,NPA000693,NPAtlas,23,324.373,2.327,3,6,6,3,9,1,104.060
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC1=O,NPA000694,NPA000694,NPAtlas,31,438.613,1.734,4,8,4,4,7,0,116.400
COC(=O)c1c(O)cc(OC)c(Cl)c1Oc1c(C)cc(O)cc1OC,NPA000696,NPA000696,NPAtlas,25,368.769,3.656,2,7,7,2,5,2,94.450
CCCCCC=Cc1c(CC(O)C(C)(C)O)ccc(O)c1C=O,NPA000697,NPA000697,NPAtlas,23,320.429,3.473,3,4,4,3,9,1,77.760
COC1=C(c2ccccc2)C(=O)C(OC)=C(c2ccccc2)C1=O,NPA000698,NPA000698,NPAtlas,24,320.344,3.254,0,4,4,0,4,2,52.600
COC(=O)[C@]1(OC)C[C@]2(O)C[C@]3(C)OC(=O)c4c(O)cc(OC)cc4C3=C[C@@H]2O1,NPA000699,NPA000699,NPAtlas,29,406.387,1.153,2,9,9,2,3,1,120.750
CC1=C[C@@H]2OC[C@]3(O)[C@H](O)[C@@]4(O)C[C@]3(C)[C@]2(CC1)CO4,NPA000700,NPA000700,NPAtlas,20,282.336,0.332,3,5,5,3,0,0,79.150
CC[C@H](C)/C=C(C)/C=C/C1=CC2=C(Br)C(=O)[C@]3(C)OC(=O)[C@@H](C(C)=O)[C@@H]3C2=CO1,NPA000702,NPA000702,NPAtlas,29,461.352,4.702,0,5,5,0,5,0,69.670
C[C@@H]1CCC(=O)C2=C3O[C@@]4(C)[C@H](C)C[C@@]3(OC2=O)[C@H](/C=C[C@H]1O)[C@H]4O,NPA000703,NPA000703,NPAtlas,25,348.395,1.258,2,6,6,2,0,0,93.060
C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)O)[C@H]1C[C@@H]3O,NPA000705,NPA000705,NPAtlas,24,332.440,3.190,2,4,3,2,1,0,74.600
CCC(C)CCCCCC[C@@H]1CC(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](C(C)C)C(=O)N1,NPA000706,NPA000706,NPAtlas,34,481.682,1.742,6,9,5,5,12,0,142.420
COc1c(C)c(Cl)c(OC)c(O)c1O,NPA000707,NPA000707,NPAtlas,14,218.636,2.077,2,4,4,2,2,1,58.920
C[C@@H](O)Cc1cc(=O)c2c(O)cccc2o1,NPA000708,NPA000708,NPAtlas,16,220.224,1.422,2,4,4,2,2,2,70.670
C=C1C(=O)C=C2C[C@@]3(O)CC(C)(C)C[C@H]3[C@]12C,NPA000709,NPA000709,NPAtlas,17,232.323,2.629,1,2,2,1,0,0,37.300
CC(=O)C1=C2[C@H](NC1=O)[C@@H](C)CCN2C(=O)CCCN,NPA000710,NPA000710,NPAtlas,20,279.340,-0.065,3,6,4,2,4,0,92.500
CC(C)=CCCC(C)(O)/C=C/c1cc(=O)c2ccccc2n1C,NPA000713,NPA000713,NPAtlas,23,311.425,4.049,1,3,3,1,5,2,42.230
CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]45C[C@@H](O)CC(=O)[C@]5(C)[C@H]3[C@H](O)C[C@@]21C,NPA000715,NPA000715,NPAtlas,32,446.672,4.996,2,4,4,2,5,0,70.060
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)Oc4cc(C)c(C(=O)O)c(O)c4C[C@H]23)C1(C)C,NPA000716,NPA000716,NPAtlas,31,430.541,4.877,2,6,5,2,2,1,93.060
CSSc1cccc2c(-c3ccccc3)c(=O)oc-2c1,NPA000717,NPA000717,NPAtlas,20,300.404,4.782,0,2,4,0,3,1,30.210
CC(C)=C[C@H](C)C[C@H](C)/C=C/C(=O)NC1=C[C@](O)(CCCCC(=O)O)C=CC1=O,NPA000718,NPA000718,NPAtlas,29,403.519,3.686,3,6,4,3,11,0,103.700
CC(C)CC1SSC(Cc2c[nH]c3ccccc23)S1,NPA000719,NPA000719,NPAtlas,19,309.525,5.537,1,1,3,1,4,2,15.790
CC1=CC(=O)C=C[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2[C@H](O)C=C(C)[C@@]12Cc1c(c(C)c(C)oc1=O)O2,NPA000720,NPA000720,NPAtlas,32,436.548,4.375,1,5,5,1,0,1,76.740
C[C@H]1Cc2ccc(O)c3c2[C@@]2(C1)OCc1c(O)cccc1[C@H]3O2,NPA000721,NPA000721,NPAtlas,23,310.349,3.483,2,4,4,2,0,2,58.920
C/C=C(C)C(O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(CC)c(=O)c1C,NPA000722,NPA000722,NPAtlas,30,414.586,6.024,1,4,4,1,10,1,59.670
COc1cccc2c1COc1ccc3c(c1C2=O)C(=O)C[C@](C)(O)C3,NPA000723,NPA000723,NPAtlas,25,338.359,2.699,1,5,5,1,1,2,72.830
C=C(C(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H](C(=C)C)[C@](C)(CCC(=O)O)C3=CC[C@]12C)C(C)C(=O)O,NPA000725,NPA000725,NPAtlas,36,496.688,7.005,2,5,3,2,10,0,91.670
CCCCCCC(O)C(C(=O)OC)c1cccc2nc3c(C(=O)OC)cccc3nc12,NPA000726,NPA000726,NPAtlas,31,424.497,4.158,1,7,7,1,9,3,98.610
C[C@@H]1CCCCC[C@H](O)[C@H](O)/C=CC(=O)O1,NPA000727,NPA000727,NPAtlas,16,228.288,1.160,2,4,4,2,0,0,66.760
O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]12,NPA000728,NPA000728,NPAtlas,36,488.588,1.437,2,8,4,2,4,2,98.820
C/C=C(/C=C(C)CCC(O)C(C)C(N)=O)CO,NPA000731,NPA000731,NPAtlas,17,241.331,1.134,4,4,3,3,7,0,83.550
CCOC(=O)[C@@H](NC(=O)c1cccc(NC=O)c1O)[C@@H](C)O,NPA000733,NPA000733,NPAtlas,22,310.306,0.003,4,8,6,4,7,1,124.960
CN1C(=O)[C@]2(O)Cc3ccccc3N2C(=O)[C@@H]1CO,NPA000734,NPA000734,NPAtlas,19,262.265,-0.903,2,6,4,2,1,1,81.080
C=C(C)[C@H]1CC[C@@]2(C)[C@H]1C[C@H](O)[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]21C,NPA000736,NPA000736,NPAtlas,35,484.765,7.566,1,3,3,1,2,0,46.530
CCCCCCCCC[C@@]1(CO)CC[C@@H](C)C(=O)O1,NPA000739,NPA000739,NPAtlas,19,270.413,3.831,1,3,3,1,9,0,46.530
CS[C@@]12CC3=CC=C[C@H](O)[C@H]3N1C(=O)/C(=C/c1ccccc1)NC2=O,NPA000740,NPA000740,NPAtlas,25,354.431,1.675,2,5,4,2,2,1,69.640
Cc1cc(O)c2oc(=O)c(O)c(-c3ccc(O)cc3)c2c1,NPA000742,NPA000742,NPAtlas,21,284.267,2.885,3,5,5,3,1,3,90.900
CCCCCC=CC1=C(CO)C(=O)C[C@H](O)[C@@H]1O,NPA000743,NPA000743,NPAtlas,18,254.326,1.106,3,4,4,3,6,0,77.760
C=CC(C)(C)CC(=O)c1c(C)cc(OCC=C(C)C)cc1O,NPA000744,NPA000744,NPAtlas,22,302.414,4.831,1,3,3,1,7,1,46.530
COc1c(O)ccc(-c2coc3cc(O)cc(O)c3c2=O)c1O,NPA000745,NPA000745,NPAtlas,23,316.265,2.291,4,7,7,4,2,3,120.360
C/C1=C/C/C=CC/C(CC(=O)O)=CC(=O)O[C@@H]2C[C@@H](C1)O[C@@](O)(CC/C(C)=C/Cc1ccccc1)C2,NPA000748,NPA000748,NPAtlas,36,494.628,5.823,2,6,5,2,7,1,93.060
CCCCCc1cc(OC(=O)c2c(O)c(Cl)c(O)c(Cl)c2CCC)cc(OC)c1C(=O)O,NPA000751,NPA000751,NPAtlas,32,485.360,6.016,3,7,6,3,10,2,113.290
CCC[C@H]1O[C@H](CC(=O)O)C=C2[C@]3(O)CC(=O)C[C@@]21C(=O)c1c(O)cccc13,NPA000752,NPA000752,NPAtlas,28,386.400,2.094,3,7,6,3,4,1,121.130
CO[C@@H](CC(=N)C1=C(O)C(=C(C)C)NC1=O)C[C@H](C)O,NPA000755,NPA000755,NPAtlas,20,282.340,1.418,4,6,5,4,6,0,102.640
C[C@]1(O)NC(=O)[C@@H](C[C@@]2(O)c3ccccc3N3C(=O)C4(CC4)N[C@@H]32)n2c1nc1ccccc1c2=O,NPA000757,NPA000757,NPAtlas,35,473.489,0.319,4,10,8,4,2,3,136.790
C[C@H]1C/C=C[C@H]2C(=O)[C@H](C)[C@@H](C)[C@H]3[C@H](Cc4ccccc4)NC(=O)[C@@]23[C@H](O)/C=C[C@@](C)(O)C1=O,NPA000759,NPA000759,NPAtlas,34,465.590,2.634,3,6,5,3,2,1,103.700
O=C1C=CC(=O)[C@@]23O[C@@]12C(=O)C(Cl)=CC31Oc2cccc3cccc(c23)O1,NPA000760,NPA000760,NPAtlas,27,380.739,2.228,0,6,6,0,0,2,82.200
Cc1ccc2c(c1O)C(=O)c1c(C)cc(O)cc1C2(C)O,NPA000761,NPA000761,NPAtlas,21,284.311,2.515,3,4,4,3,0,2,77.760
CCO[C@H]1OC(=O)c2c(O)c(C)c(OC)c(C=O)c21,NPA000763,NPA000763,NPAtlas,19,266.249,1.727,1,6,6,1,4,1,82.060
CCC(=O)c1cc(C)c2c(c1)C(=O)C(C)(/C=C(C)[C@@H](O)[C@@H](C)CC)O2,NPA000764,NPA000764,NPAtlas,25,344.451,4.275,1,4,4,1,6,1,63.600
CC1=C[C@@H]2/C=CC[C@H](C)/C=C(/C)[C@@H](O)C/C=CC(=O)[C@]23C(=O)N[C@@H](Cc2c[nH]c4ccccc24)[C@@H]3[C@@H]1C,NPA000765,NPA000765,NPAtlas,37,498.667,5.442,3,5,3,3,2,2,82.190
O=C(C[C@]1(C(=O)O)CCC=C(CO)[C@H]1O)c1cc(O)ccc1O,NPA000766,NPA000766,NPAtlas,23,322.313,0.815,5,7,6,5,5,1,135.290
Cc1oc2nc1C(=O)NC(C)c1nc(cs1)C(=O)NC(C)c1nc(cs1)C(=O)N[C@H]2C,NPA000768,NPA000768,NPAtlas,31,460.541,2.682,3,10,9,3,0,3,139.110
CC(=O)NCCOP(=O)(O)OC[C@H](O)CO,NPA000769,NPA000769,NPAtlas,16,257.179,-1.391,4,8,6,4,8,0,125.320
CCCCCCCCCCCCC(=O)[C@]1(O)C(=O)C=C[C@H]1O,NPA000770,NPA000770,NPAtlas,22,310.434,3.097,2,4,4,2,12,0,74.600
C/C=C/C=C/c1cc(=O)c2c(o1)O[C@]1(C)CC[C@H]3C(C)(C)C(O)CC[C@]3(C)[C@H]1C2,NPA000771,NPA000771,NPAtlas,29,398.543,5.136,1,4,4,1,2,1,59.670
CCCCCCCCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,NPA000773,NPA000773,NPAtlas,32,442.644,6.761,3,5,2,3,18,2,82.190
CCC[C@H](O)C/C=CCC1OC(=O)CC1C,NPA000774,NPA000774,NPAtlas,16,226.316,2.435,1,3,3,1,6,0,46.530
COc1cc(/C(C)=CC=CC=CC=Cc2[nH]ccc2Cl)oc(=O)c1C,NPA000780,NPA000780,NPAtlas,25,357.837,5.167,1,4,3,1,6,2,55.230
O=C1c2c[n+]([O-])c3ccccc3c2C(=O)c2[nH]c3ccccc3c21,NPA000781,NPA000781,NPAtlas,24,314.300,2.730,1,5,3,1,0,4,76.870
COc1cccc2c1C(=O)/C(=C(CO)[C@@H]1OC(=O)C[C@H]1C)O2,NPA000782,NPA000782,NPAtlas,22,304.298,1.468,1,6,6,1,3,1,82.060
C=C1COC2(OC)C=C3C=CC(=O)C(C)C3(C)CC12O,NPA000783,NPA000783,NPAtlas,20,276.332,1.758,1,4,4,1,1,0,55.760
O=C(O)CCNC(=O)c1ccc(O)c(O)c1,NPA000784,NPA000784,NPAtlas,16,225.200,0.302,4,6,4,4,4,1,106.860
Cc1cccc2ccc3c(c12)CC[C@@]1(C)C3=CC[C@@H]1[C@H](C)/C=C/[C@@H](C)C(C)C,NPA000785,NPA000785,NPAtlas,28,372.596,7.988,0,0,0,0,4,2,0.0
COc1cc(C)c(OC)c(C/C=C(C)CC2=C[C@]3(C)CCC[C@]3(C)[C@@]3(C[C@@H](O)C(C)(C)O3)O2)c1,NPA000786,NPA000786,NPAtlas,34,470.650,6.258,1,5,5,1,6,1,57.150
CC(C)(O)[C@@H]1CC[C@@]2(C)OC3=C(C[C@@H]12)C(=O)[C@]1(O)CO[C@H]3C1,NPA000787,NPA000787,NPAtlas,22,308.374,1.319,2,5,5,2,1,0,75.990
CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)[C@]12O[C@H]1[C@H](O)CCC2=O)OC,NPA000789,NPA000789,NPAtlas,31,456.023,4.189,2,6,5,2,15,0,88.160
CCCCCCCCCCc1cccc2c1CCCN2,NPA000790,NPA000790,NPAtlas,20,273.464,5.728,1,1,1,1,9,1,12.030
CC[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,NPA000791,NPA000791,NPAtlas,27,382.497,3.401,0,6,6,0,1,0,71.060
CC(C)CCCCCCCCCCCC(=O)C1=C(O)C(CO)OC1=O,NPA000793,NPA000793,NPAtlas,25,354.487,4.232,2,5,5,2,14,0,83.830
CC1=C[C@H](O)[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@]12Cc1c(c(C)c(C)oc1=O)O2,NPA000794,NPA000794,NPAtlas,32,440.580,4.679,1,5,5,1,0,1,76.740
